Title,Bedrooms,Bathrooms,Full_Location,lat,lon,dist_to_lekki,dist_to_ikeja,Location,Is_Island,Prop_Type,Has_Pool,Has_BQ,New_Build,Bathroom_per_Bedroom,In_Estate,Neighborhood_Tier,Island_x_Beds,Luxury_Score,Price
4 Bedroom Fully Detached Duplex,4,5,Lekki Scheme 2 Ajah Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.25,0,4,4,0,160000000.0
5 Bedroom Detached Duplex,5,6,Ikota Villa Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.2,0,4,5,0,420000000.0
3 Bedroom Apartments With A Bq,3,5,Soluyi Gbagada Lagos,6.558073,3.3836208,14.873848626382443,6.000235705174417,Gbagada,0,Flat,0,1,0,1.6666666666666667,0,4,0,0,120000000.0
4 Bedroom Detached Duplex,4,4,Chevron Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,350000000.0
5 Bedroom Duplex,5,6,Pinnock Beach Estate Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.2,0,4,5,0,2300000000.0
5 Bedroom Duplex,5,6,Festac Extension Amuwo Odofin Amuwo Odofin Lagos,6.4682727,3.2839374,19.84483914421681,16.54964372319179,Festac,0,Duplex,0,0,0,1.2,0,4,0,0,250000000.0
3 Bedroom Terrace Duplex,3,4,Sangotedo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Terrace,0,0,0,1.3333333333333333,0,4,3,0,90000000.0
4 Bedroom Semi Detached Duplex With Bq,4,5,Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,1,0,1.25,0,4,4,0,170000000.0
5 Bedroom Duplex With Bq/swimming Pool,5,6,"Vgc Extensions, Vgc Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,1,1,0,1.2,0,4,5,1,400000000.0
5 Bedroom Detached Duplex With Bq,5,6,Festac Extension Amuwo Odofin Lagos,6.4682727,3.2839374,19.84483914421681,16.54964372319179,Festac,0,Detached Duplex,0,1,0,1.2,0,4,0,0,250000000.0
Newly Built 4 Bedroom Semi Detached Duplex With Bq,4,0,Orchid Road 2nd Toll Gate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,1,0.0,0,4,4,1,180000000.0
3 Bedroom Terrace Duplex With Bq,3,6,Orchid Road 2nd Toll Gate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,2.0,0,4,3,0,170000000.0
5 Bedroom Duplex,5,6,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.2,0,4,5,0,800000000.0
4 Bedroom Terraced Duplex,4,5,Sangotedo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Terrace,0,0,0,1.25,0,4,4,0,120000000.0
5 Bedroom Detached Duplex,5,6,Chevron Drive Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.2,0,4,5,0,520000000.0
6 Bedroom Duplex,6,7,"Diamond Estate, Ipaja Road Ipaja Lagos",6.6072725,3.2842771,26.344770640138854,7.458481118377319,Ipaja,0,Duplex,0,0,0,1.1666666666666667,0,2,0,0,200000000.0
4 Bedroom Detached Duplex With Bq,4,6,Lekki Scheme 2 Ajah Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.5,0,4,4,0,180000000.0
Newly Built 2 Bedroom Flat,2,3,Aguda Surulere Lagos,6.4855737,3.3539907,12.645023012159903,12.856266720612217,Surulere,0,Flat,0,0,1,1.5,0,4,0,1,55000000.0
Blocks Of Flats,0,0,Sabo Yaba Lagos,6.5114693,3.3699982,12.327418636428003,10.196897835571315,Yaba,0,Flat,0,0,0,0.0,0,4,0,0,320000000.0
Solid 4 Units Of 2 Bedroom Flat,0,0,Ikeja Allen Avenue Ikeja Lagos,6.5974727,3.3432815,21.044803340125824,1.0271477798224158,Ikeja,0,Flat,0,0,0,0.0,0,5,0,0,260000000.0
4 Bedroom Detached Duplex,4,5,Sholoyi Soluyi Gbagada Lagos,6.558073,3.3836208,14.873848626382443,6.000235705174417,Gbagada,0,Detached Duplex,0,0,0,1.25,0,4,0,0,85000000.0
2 Bedroom Apartment,2,2,Off Freedom Way Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,120000000.0
1 Bedroom Apartment,1,0,Oniru Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Flat,0,0,0,0.0,0,5,1,0,180000000.0
4 Bedroom Detached House For Sale At Surulere,0,0,Off Ogunlana Drive Ogunlana Surulere Lagos,6.4855737,3.3539907,12.645023012159903,12.856266720612217,Surulere,0,Detached Duplex,0,0,0,0.0,0,4,0,0,600000000.0
Newly Built 4 Bedroom Terrace Duplex With Bq,4,5,"No 17, Road 2, Ogunfayo Royal Estate, Ibeju Lekki Lagos Eputu Ibeju Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,1,1.25,0,4,4,1,120000000.0
Newly Built Fully Detached 4 Bedroom Duplex With Bq,4,5,"No 17, Road 2, Ogunfayo Royal Estate, Ibeju Lekki Lagos Eputu Ibeju Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,1,1.25,0,4,4,1,140000000.0
Luxury 2 Bedroom Apartment,2,3,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.5,0,4,2,0,150000000.0
Luxury 3 Bedroom Apartment,3,4,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.3333333333333333,0,4,3,0,200000000.0
4bed Detached+bq,4,5,Ogba Lagos,6.632608,3.3407753,24.350383789462544,3.607540599553692,Ogba,0,Detached Duplex,0,1,0,1.25,0,4,0,0,230000000.0
Luxury 3 Bedroom Apartment,3,4,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.3333333333333333,0,4,3,0,250000000.0
Luxurious 2 Bedroom Apartment For Sale,2,2,Abraham Adesanya Estate Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Flat,0,0,0,1.0,0,4,2,0,65000000.0
Serviced 2 Bedroom Apartment,2,2,Adeola Odeku Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Flat,0,0,0,1.0,1,5,2,1,400000000.0
5 Bedroom Detached House,5,5,Banana Island Ikoyi Lagos,6.4600581,3.4593152,1.2666850782568917,19.69523211516851,Banana Island,1,Detached Duplex,0,0,0,1.0,0,5,5,0,8000000.0
5 Bedroom Semi Detached Duplex,5,5,Banana Island Ikoyi Lagos,6.4600581,3.4593152,1.2666850782568917,19.69523211516851,Banana Island,1,Detached Duplex,0,0,0,1.0,0,5,5,0,1200000000.0
5 Bedroom Duplex,5,5,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0,380000000.0
4 Bedroom Apartment,4,4,Banana Island Ikoyi Lagos,6.4600581,3.4593152,1.2666850782568917,19.69523211516851,Banana Island,1,Flat,0,0,0,1.0,0,5,4,0,800000000.0
3 Bedroom Apartment,3,3,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0,70000000.0
Spacious 4 Bedroom Detached Duplex,4,4,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,300000000.0
Uniquely Built Spacious 5 Bedroom Fully Detached Duplex,5,5,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,500000000.0
5 Bedroom Smart Home,5,5,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,5,0,680000000.0
4 Bedroom Maisonette,4,4,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Other,0,0,0,1.0,0,5,4,0,850000000.0
Contemporary 6 Bedroom Detached Home,6,6,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,6,0,750000000.0
Newly Built 4 Bedroom Semi Detached Duplex,4,4,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,1,1.0,0,4,4,1,260000000.0
Commercial Property,5,5,Adeola Odeku Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Other,0,0,0,1.0,0,5,5,0,6300000000.0
Brand New 2 Block Of 3 Bedroom Luxury Apartment,3,3,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Flat,0,0,1,1.0,0,5,3,1,22000000.0
4 Bedroom Terraced Duplex,0,0,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,0.0,0,4,0,0,250000000.0
3 Bedroom Apartment,3,3,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0,180000000.0
Luxury 5 Bedroom Detached Duplex,5,5,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,980000000.0
4 Bedroom Semi Detached House,4,4,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,0,0,1.0,0,5,4,0,1100000.0
4 Bedroom Fully Detached Duplex,4,4,Oniru Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Detached Duplex,0,0,0,1.0,0,5,4,0,580000000.0
3 Bedroom Apartment,3,3,Oniru Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Flat,0,0,0,1.0,0,5,3,0,350000000.0
Brand New 2 Bedroom Furnished Apartment,2,2,Adeola Odeku Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Flat,0,0,1,1.0,0,5,2,1,400000000.0
4 Bedroom Terraced Duplex,4,4,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,450000000.0
Brand New 5 Bedroom Duplex With Cinema,5,5,Old Ikoyi Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Duplex,0,0,1,1.0,0,5,5,1,2200000000.0
5 Bedroom Fully Detached Duplex,5,5,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,300000000.0
5 Bedroom Detached Duplex,5,5,Cowrie Creek Estate Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,550000000.0
2 Bedroom Apartment,2,2,"Idado Estate, Osapa London Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,85000000.0
5 Bedroom Duplex,5,5,Royal Estate Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0,500000000.0
5 Bedroom Duplex With Bq,5,5,Ologolo Lekki Lagos Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,1,0,1.0,0,4,5,0,255000000.0
4 Bedroom Duplex,4,4,Orchid Road By The Chevron Toll Gate Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,4,0,190000000.0
5 Bedroom Duplex,5,5,"Salem Estate By Sangotedo Axis, Lekki Phase 2 Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0,158000000.0
4 Bedroom Duplex,4,4,Very Secured Estate Idado Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,4,0,200000000.0
4 Bedroom Duplex,4,4,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,4,0,235000000.0
4 Bedroom Terreced Duplex,4,4,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,4,0,210000000.0
Lovely 5 Bedroom Duplex In A Gated Estate,5,5,Orchid Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,1,4,5,1,330000000.0
4 Bedroom Terraced Triplex,4,4,Aladura Anthony Village Maryland Lagos,6.5731894,3.3699482,17.11608804854042,3.764744899090711,Maryland,0,Terrace,0,0,0,1.0,0,4,0,0,258000000.0
4 Bedroom Terrace Duplex With Bq,4,4,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,1.0,0,4,4,0,200000000.0
Serviced 2 Bedroom Apartment,2,2,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,1,4,2,1,140000000.0
5 Bedroom Semi Detached Duplex With Bq,5,5,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,550000000.0
5 Bedroom Fully Detached Duplex,5,5,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,320000000.0
Contemporary 5 Bedroom Fully Detached Duplex,5,5,Idado Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,360000000.0
Shop,0,0,Harris Drive Vgc Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,0.0,0,4,0,0,52000000.0
Luxury 6 Bedroom Detached Duplex With Bq,6,6,Magodo Estate Ketu Lagos,6.6180809,3.3777821,20.90484087396468,3.4188985746987237,Magodo,0,Detached Duplex,0,1,0,1.0,0,4,0,0,750000000.0
4 Bedroom Terraced Duplex,4,4,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,220000000.0
4 Bedroom Terraced Duplex,4,4,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,160000000.0
5 Bedroom Detached Duplex,5,5,Ikota Villa Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,350000000.0
Newly Built 4 Bedroom Semi Detached Duplex,4,4,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,1,1.0,0,4,4,1,195000000.0
Newly Built 2 Bedroom Apartment,2,2,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,2,1,145000000.0
Serviced 2 Bedroom Apartment,2,2,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,1,4,2,1,120000000.0
Newly Built 6 Bedroom Mansion,6,6,Victory Park Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,1,1.0,0,4,6,1,1400000000.0
5 Bedroom Duplex,5,5,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0,2000000000.0
5 Bedroom Fully Detached Duplex,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,980000000.0
4 Bedroom Fully Detached Smart Home,4,4,Lekki Phase 2 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,200000000.0
Houses,4,4,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,4,0,155000000.0
1bedroom Apartment,1,1,Spg Axis Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,1,0,50000000.0
2 Bedroom Apartment,2,2,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,85000000.0
House,5,6,Royal Garden Estate Lekki Phase 2 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.2,0,4,5,0,1000000000.0
Luxury 2 Bedroom Apartment,2,2,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,198000000.0
Luxury 5 Bedroom Fully Detached Smart House,5,5,Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,600000000.0
4 Bedroom Semi Detached Duplex,4,4,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,155000000.0
Serviced 3 Bedroom Terrace Duplex,3,3,Abraham Adesanya Lekki Phase 2 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,1,4,3,1,90000000.0
4 Bedroom Terraced Duplex,4,4,Orchid Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,100000000.0
Luxury 5 Bedroom Fully Detached Duplex,5,5,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,420000000.0
Luxury 4 Bedroom Semi Detached Duplex,4,4,Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,150000000.0
5 Bedroom Duplex,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0,900000000.0
5 Bedroom Duplex Smart House Inside A Secured Estate,5,5,"Conservative, Along Lekki Expressway Lekki Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,1,4,5,1,450000000.0
5 Bedroom Semi Detached Duplex,5,5,Cowrie Creek Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,980000000.0
Newly Built 3 Bedroom Apartment,3,3,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,1,1.0,0,4,3,1,500000000.0
Lovely 6 Bedroom Detached Duplex With Private Elevator,6,6,Banana Island Ikoyi Lagos,6.4600581,3.4593152,1.2666850782568917,19.69523211516851,Banana Island,1,Detached Duplex,0,0,0,1.0,0,5,6,0,5500000000.0
5 Bedroom Automated Smart Home With Elevator,5,5,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,5,0,1500000000.0
3 Bedroom Apartment,3,3,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0,320000000.0
Lovely 5 Bedroom Duplex With Rooftop Space,5,5,Sunshine Estate Off Lekki Epe Expressway Ajah Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0,240000000.0
Serviced 2 Bedroom Apartment,2,2,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,1,4,2,1,250000000.0
Newly Built 3 Bed Bungalow And Bq Ibeju Lekki,3,3,Aiyetoro Ibeju Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Bungalow,0,1,1,1.0,0,4,3,1,75000000.0
5 Bedroom Duplex,5,5,"Royal Garden, Off Lekki Epe Expressway Ajah Lagos",6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0,650000000.0
5 Bedroom Duplex,5,5,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0,660000000.0
Lovely 5 Bedroom Duplex,5,5,Chevron Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,5,0,350000000.0
Contemporary 5 Bedroom Detached Duplex,5,5,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,5,0,1550000000.0
Lovely 4 Bedroom Duplex,4,4,Second Toll Gate Lekki Along Lekki Expressway Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Duplex,0,0,0,1.0,0,4,4,0,240000000.0
5 Bedroom Luxury Mansion,5,5,Lekki Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,0,0,1.0,0,4,5,0,950000000.0
5 Bedroom Semi Detached Duplex,5,5,Sangotedo Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,0,0,0,1.0,0,4,5,0,185000000.0
Offplan Nice 2 Bedroom Apartment With Elevator & Pool,2,3,Off Admiralty Way Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,1,0,0,1.5,0,4,2,1,250000000.0
3 Bedroom Apartment With Elevator,3,3,Off Admiralty Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0,400000000.0
Luxury 5 Bedroom Detached Duplex With Cinema & Pool,5,5,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,1,0,0,1.0,0,4,5,1,400000000.0
Smart 5 Bedroom Detached Duplex With Pool & Bq,5,5,Ado Ajah Lagos,6.4694716,3.5623861,11.300377211002502,27.53491907587076,Ajah,1,Detached Duplex,1,1,0,1.0,0,4,5,1,320000000.0
Luxury 5 Bedroom Detached Duplex With Bq,5,5,Chevron Lekki Lagos Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,400000000.0
1 Bedroom Apartment,1,1,Ikota Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,1,0,85000000.0
4 Bedroom Semi Detached House,4,4,Parkview Estate Ikoyi Lagos,6.4516268,3.4117815,5.595874965201447,17.89581566309951,Ikoyi,1,Detached Duplex,0,0,0,1.0,0,5,4,0,650000000.0
4 Bedroom Detached House,4,4,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.0,0,4,4,0,450000000.0
4 Bedroom Terraced Duplex,4,4,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,350000000.0
6 Bedrooom Detached Duplex,6,7,Chevron Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,0,1.1666666666666667,0,4,6,0,1200000000.0
4 Bedroom Terrace Duplex,4,4,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,0,0,1.0,0,4,4,0,150000000.0
5 Bedroom Terraced Duplex,5,5,Oniru Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Terrace,0,0,0,1.0,0,5,5,0,600000000.0
3 Bedroom Apartment,3,3,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0,130000000.0
3 Bedroom Apartment,3,3,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0,600000000.0
Newly Built 3 Bedroom Maisonette With Bq,3,3,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Other,0,1,1,1.0,0,4,3,1,350000000.0
Newly Built 4 Bedroom Detached Duplex,4,4,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,0,1,1.0,0,4,4,1,450000000.0
4 Bedroom Terraced Duplex With Bq,4,4,Ikate Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Terrace,0,1,0,1.0,0,4,4,0,280000000.0
3 Bedroom Maisonette,3,3,Ozumba Mbadiwe Victoria Island Lagos,6.4300279,3.4259904,4.5315928067815925,20.705813048742375,Victoria Island,1,Other,0,0,0,1.0,0,5,3,0,240000000.0
5 Bedroom Semi Detached Duplex With Bq,5,5,Ologolo Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Detached Duplex,0,1,0,1.0,0,4,5,0,190000000.0
2 Bedroom Apartment,2,2,Lekki Phase 1 Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,2,0,170000000.0
3 Bedroom Apartment,3,3,Osapa London Lekki Lagos,6.4711251,3.8147504,39.0638334712576,53.23478511464151,Lekki,1,Flat,0,0,0,1.0,0,4,3,0,165000000.0
